trade_date,sector_label,article_count,row_count,weighted_article_count,sentiment_mean,sentiment_sum,weighted_sentiment_sum,sentiment_weighted_mean,positive_count,neutral_count,negative_count,positive_weighted_count,neutral_weighted_count,negative_weighted_count
2026-04-03,ConsumerDiscretionary,14,14,9.583333333333332,0.3333333333333333,2.0,2.75,0.5789473684210527,3,2,1,3.0,1.5,0.25
2026-04-03,ConsumerStaples,10,10,4.916666666666666,0.0,0.0,0.6666666666666667,0.2580645161290323,2,2,2,1.25,0.75,0.5833333333333333
2026-04-03,Energy,11,11,8.166666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1,2,0,1.0,2.0,0.0
2026-04-03,IndustrialLogistics,10,10,9.25,0.5555555555555556,5.0,5.0,0.6060606060606061,5,4,0,5.0,3.25,0.0
2026-04-03,RealEstate,15,15,12.333333333333332,-0.08333333333333333,-1.0,0.41666666666666674,0.042372881355932215,3,5,4,3.0,4.25,2.583333333333333
2026-04-03,SteelMaterials,7,7,5.25,0.0,0.0,-0.75,-0.3333333333333333,1,1,1,0.25,1.0,1.0
2026-04-03,Technology,5,5,3.5,0.25,1.0,1.0,0.4,2,1,1,1.25,1.0,0.25
2026-04-03,Utilities,13,13,9.833333333333332,0.4,2.0,2.0,0.4,3,1,1,3.0,1.0,1.0
2026-04-06,Banking,39,39,28.0,-0.42857142857142855,-3.0,-2.25,-0.5,0,4,3,0.0,2.25,2.25
2026-04-06,ConsumerDiscretionary,43,43,29.7,0.0625,1.0,2.05,0.1646586345381526,5,7,4,4.0,6.5,1.95
2026-04-06,ConsumerStaples,29,29,17.450000000000003,-0.2727272727272727,-3.0,-0.95,-0.15322580645161288,2,4,5,1.25,2.75,2.2
2026-04-06,Energy,40,40,30.5,0.47368421052631576,9.0,7.666666666666667,0.5411764705882354,10,8,1,8.0,5.833333333333333,0.3333333333333333
2026-04-06,IndustrialLogistics,24,24,19.616666666666667,0.05555555555555555,1.0,1.9666666666666666,0.13228699551569506,5,9,4,4.5,7.833333333333333,2.5333333333333337
2026-04-06,RealEstate,33,33,26.95,0.2727272727272727,6.0,7.05,0.40988372093023256,11,6,5,9.75,4.75,2.7
2026-04-06,SteelMaterials,17,17,10.533333333333333,-0.2727272727272727,-3.0,-0.2833333333333332,-0.041769041769041754,4,0,7,3.25,0.0,3.533333333333333
2026-04-06,Technology,12,12,7.583333333333333,0.8333333333333334,5.0,3.75,0.9375,5,1,0,3.75,0.25,0.0
2026-04-06,Utilities,47,47,30.666666666666664,0.375,6.0,4.0,0.36923076923076925,7,8,1,4.5,5.833333333333333,0.5
2026-04-07,Banking,16,16,11.666666666666666,-0.18181818181818182,-2.0,-2.4999999999999996,-0.3260869565217391,3,3,5,1.6666666666666665,1.8333333333333333,4.166666666666666
2026-04-07,ConsumerDiscretionary,18,18,11.783333333333331,-0.18181818181818182,-2.0,-0.4166666666666667,-0.06631299734748013,1,7,3,0.3333333333333333,5.2,0.75
2026-04-07,ConsumerStaples,7,7,3.9166666666666665,0.0,0.0,1.5833333333333335,0.6551724137931035,2,0,2,2.0,0.0,0.41666666666666663
2026-04-07,Energy,26,26,22.2,0.14285714285714285,1.0,1.0,0.1923076923076923,1,6,0,1.0,4.2,0.0
2026-04-07,Healthcare,1,1,1.0,,,,,0,0,0,0.0,0.0,0.0
2026-04-07,IndustrialLogistics,11,11,8.616666666666667,-0.125,-1.0,0.5833333333333334,0.10385756676557863,2,3,3,2.0,2.2,1.4166666666666665
2026-04-07,RealEstate,13,13,10.116666666666667,0.0,0.0,1.5833333333333335,0.605095541401274,2,1,2,2.0,0.2,0.41666666666666663
2026-04-07,SteelMaterials,7,7,3.7000000000000006,0.4,2.0,1.3333333333333333,0.6060606060606061,3,1,1,1.6666666666666665,0.2,0.3333333333333333
2026-04-07,Technology,8,8,4.333333333333333,0.3333333333333333,2.0,2.166666666666667,0.6500000000000001,3,2,1,2.333333333333333,0.8333333333333333,0.1666666666666666
2026-04-07,Utilities,22,22,16.666666666666664,0.07692307692307693,1.0,1.6666666666666667,0.1724137931034483,2,10,1,2.0,7.333333333333333,0.3333333333333333
2026-04-08,Banking,15,15,9.433333333333334,1.0,7.0,3.4333333333333336,1.0,7,0,0,3.4333333333333336,0.0,0.0
2026-04-08,ConsumerDiscretionary,20,20,14.366666666666667,0.375,3.0,1.8333333333333333,0.3313253012048193,4,3,1,2.833333333333333,1.7,1.0
2026-04-08,ConsumerStaples,13,13,7.800000000000001,0.7,7.0,2.6,0.5416666666666667,7,3,0,2.5999999999999996,2.2,0.0
2026-04-08,Energy,13,13,9.5,0.5,3.0,3.0,0.6666666666666666,3,3,0,3.0,1.5,0.0
2026-04-08,Healthcare,1,1,1.0,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-04-08,IndustrialLogistics,10,10,7.833333333333333,0.6666666666666666,6.0,4.833333333333333,0.6590909090909091,6,3,0,4.833333333333334,2.5,0.0
2026-04-08,RealEstate,25,25,18.633333333333333,0.42105263157894735,8.0,4.433333333333334,0.33756345177664976,10,7,2,6.433333333333334,4.7,2.0
2026-04-08,SteelMaterials,13,13,7.3,0.625,5.0,1.2666666666666666,0.36538461538461536,6,1,1,2.2666666666666666,0.2,1.0
2026-04-08,Technology,7,7,2.466666666666667,0.8571428571428571,6.0,2.2666666666666666,0.9189189189189189,6,1,0,2.2666666666666666,0.2,0.0
2026-04-08,Utilities,21,21,14.666666666666666,0.5,4.0,1.3333333333333333,0.25,4,4,0,1.3333333333333333,4.0,0.0
2026-04-09,Banking,14,14,8.95,0.5,3.0,1.3666666666666665,0.463276836158192,3,3,0,1.3666666666666665,1.5833333333333333,0.0
2026-04-09,ConsumerDiscretionary,18,18,11.416666666666666,0.4444444444444444,4.0,2.0,0.4363636363636364,4,5,0,1.9999999999999998,2.5833333333333335,0.0
2026-04-09,ConsumerStaples,15,15,10.583333333333334,0.42857142857142855,3.0,1.4999999999999998,0.3529411764705882,3,4,0,1.4999999999999998,2.75,0.0
2026-04-09,Energy,13,13,10.833333333333334,0.6666666666666666,2.0,1.3333333333333333,0.7272727272727273,2,1,0,1.3333333333333333,0.5,0.0
2026-04-09,IndustrialLogistics,8,8,6.45,0.16666666666666666,1.0,0.2,0.0449438202247191,1,5,0,0.2,4.25,0.0
2026-04-09,RealEstate,14,14,10.2,0.2857142857142857,2.0,-0.13333333333333341,-0.03174603174603177,3,3,1,0.8666666666666666,2.333333333333333,1.0
2026-04-09,SteelMaterials,16,16,11.533333333333333,0.4444444444444444,4.0,2.3666666666666667,0.39226519337016574,5,3,1,3.3666666666666667,1.6666666666666665,1.0
2026-04-09,Technology,9,9,5.699999999999999,0.6666666666666666,6.0,3.8666666666666663,0.6783625730994152,6,3,0,3.8666666666666663,1.8333333333333333,0.0
2026-04-09,Utilities,21,21,16.333333333333332,0.2222222222222222,2.0,1.5,0.21428571428571427,3,5,1,2.5,3.5,1.0
2026-04-10,Banking,18,18,13.25,-0.1111111111111111,-1.0,1.0833333333333335,0.15662650602409642,3,2,4,3.0,2.0,1.9166666666666665
2026-04-10,ConsumerDiscretionary,20,20,13.866666666666667,0.18181818181818182,2.0,2.3333333333333335,0.3167420814479638,4,5,2,3.5,2.7,1.1666666666666665
2026-04-10,ConsumerStaples,15,15,10.366666666666667,0.375,3.0,2.833333333333333,0.46961325966850825,4,3,1,3.333333333333333,2.2,0.5
2026-04-10,Energy,17,17,13.333333333333332,0.14285714285714285,1.0,1.8333333333333335,0.40740740740740744,2,4,1,2.0,2.3333333333333335,0.1666666666666666
2026-04-10,Healthcare,3,3,2.5,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0
2026-04-10,IndustrialLogistics,10,10,8.25,0.0,0.0,0.75,0.12,2,4,2,1.5,4.0,0.75
2026-04-10,RealEstate,14,14,10.75,-0.16666666666666666,-1.0,0.4166666666666667,0.12820512820512822,2,1,3,1.3333333333333333,1.0,0.9166666666666666
2026-04-10,SteelMaterials,11,11,6.616666666666666,-0.5,-4.0,-1.4166666666666665,-0.34412955465587036,1,2,5,1.0,0.7,2.4166666666666665
2026-04-10,Technology,7,7,3.533333333333333,0.16666666666666666,1.0,1.1666666666666667,0.38461538461538464,2,3,1,1.3333333333333333,1.5333333333333332,0.1666666666666666
2026-04-10,Utilities,6,6,2.533333333333333,0.0,0.0,0.0,0.0,0,2,0,0.0,0.5333333333333333,0.0
2026-04-13,Banking,35,35,26.03333333333333,0.4,4.0,1.3666666666666667,0.1855203619909502,5,4,1,2.3666666666666663,4.0,1.0
2026-04-13,ConsumerDiscretionary,50,50,39.36666666666667,0.65,13.0,8.366666666666667,0.5961995249406176,13,7,0,8.366666666666667,5.666666666666666,0.0
2026-04-13,ConsumerStaples,30,30,17.066666666666666,0.6923076923076923,9.0,2.9,0.45312499999999994,9,4,0,2.9,3.5,0.0
2026-04-13,Energy,34,34,25.28333333333333,0.42857142857142855,6.0,3.45,0.38547486033519557,6,8,0,3.45,5.5,0.0
2026-04-13,Healthcare,7,7,5.166666666666666,0.16666666666666666,1.0,1.0,0.2142857142857143,1,5,0,1.0,3.6666666666666665,0.0
2026-04-13,IndustrialLogistics,17,17,13.583333333333332,0.75,9.0,7.083333333333333,0.7024793388429753,9,3,0,7.083333333333333,3.0,0.0
2026-04-13,RealEstate,35,35,28.7,0.3888888888888889,7.0,4.866666666666666,0.32017543859649117,10,5,3,7.866666666666667,4.333333333333333,3.0
2026-04-13,SteelMaterials,18,18,13.566666666666666,0.9090909090909091,10.0,6.566666666666666,0.8678414096916299,10,1,0,6.566666666666666,1.0,0.0
2026-04-13,Technology,10,10,5.4,0.6,3.0,0.8999999999999999,0.47368421052631576,3,2,0,0.8999999999999999,1.0,0.0
2026-04-13,Utilities,39,39,25.833333333333332,0.55,11.0,7.5,0.5844155844155845,11,9,0,7.5,5.333333333333333,0.0
2026-04-14,Banking,10,10,6.066666666666666,0.5,2.0,0.4,0.3243243243243244,2,2,0,0.4,0.8333333333333333,0.0
2026-04-14,ConsumerDiscretionary,16,16,11.833333333333332,0.0,0.0,0.0,0.0,0,4,0,0.0,2.333333333333333,0.0
2026-04-14,ConsumerStaples,7,7,4.233333333333333,1.0,3.0,1.4,1.0,3,0,0,1.4,0.0,0.0
2026-04-14,Energy,11,11,8.5,0.5,1.0,0.5,0.5,1,1,0,0.5,0.5,0.0
2026-04-14,Healthcare,2,2,1.5,1.0,2.0,1.5,1.0,2,0,0,1.5,0.0,0.0
2026-04-14,IndustrialLogistics,7,7,6.333333333333334,0.6,3.0,3.0,0.6923076923076922,3,2,0,3.0,1.3333333333333333,0.0
2026-04-14,RealEstate,19,19,15.733333333333334,0.75,6.0,4.4,0.7674418604651164,6,2,0,4.4,1.3333333333333333,0.0
2026-04-14,SteelMaterials,8,8,4.233333333333333,0.3333333333333333,2.0,0.3999999999999999,0.12371134020618554,3,2,1,1.4,0.8333333333333333,1.0
2026-04-14,Technology,5,5,2.9,0.75,3.0,1.4,0.5833333333333334,3,1,0,1.4,1.0,0.0
2026-04-14,Utilities,15,15,12.666666666666666,0.3333333333333333,2.0,2.0,0.4137931034482759,2,4,0,2.0,2.833333333333333,0.0
2026-04-15,Banking,9,9,6.333333333333333,0.0,0.0,0.0,0.0,0,2,0,0.0,2.0,0.0
2026-04-15,ConsumerDiscretionary,18,18,14.033333333333333,0.42857142857142855,3.0,2.2,0.3859649122807018,3,4,0,2.2,3.5,0.0
2026-04-15,ConsumerStaples,9,9,5.533333333333333,0.3333333333333333,1.0,0.2,0.16666666666666669,1,2,0,0.2,1.0,0.0
2026-04-15,Energy,12,12,8.166666666666666,0.3333333333333333,1.0,0.33333333333333326,0.14285714285714285,2,0,1,1.3333333333333333,0.0,1.0
2026-04-15,IndustrialLogistics,17,17,16.5,0.125,1.0,1.0,0.125,1,7,0,1.0,7.0,0.0
2026-04-15,RealEstate,13,13,9.866666666666667,0.8571428571428571,6.0,3.3666666666666667,0.7709923664122137,6,1,0,3.3666666666666667,1.0,0.0
2026-04-15,SteelMaterials,10,10,7.033333333333333,1.0,3.0,1.0333333333333332,1.0,3,0,0,1.0333333333333332,0.0,0.0
2026-04-15,Technology,7,7,4.033333333333333,0.6,3.0,1.5333333333333332,0.6052631578947368,3,2,0,1.5333333333333332,1.0,0.0
2026-04-15,Utilities,14,14,8.5,0.0,0.0,-0.6666666666666667,-0.3636363636363637,1,1,1,0.3333333333333333,0.5,1.0
2026-04-16,Banking,11,11,9.2,0.6666666666666666,2.0,1.2,0.5454545454545454,2,1,0,1.2,1.0,0.0
2026-04-16,ConsumerDiscretionary,23,23,17.78333333333333,0.5,4.0,1.95,0.35779816513761464,4,4,0,1.95,3.5,0.0
2026-04-16,ConsumerStaples,10,10,7.083333333333333,0.5714285714285714,4.0,2.75,0.540983606557377,4,3,0,2.75,2.333333333333333,0.0
2026-04-16,Energy,14,14,10.833333333333332,0.2,1.0,0.5,0.14285714285714285,2,2,1,1.5,1.0,1.0
2026-04-16,IndustrialLogistics,14,14,12.5,0.6,6.0,5.0,0.5882352941176471,6,4,0,5.0,3.5,0.0
2026-04-16,RealEstate,18,18,15.45,0.6153846153846154,8.0,6.45,0.589041095890411,8,5,0,6.45,4.5,0.0
2026-04-16,SteelMaterials,6,6,4.7,1.0,5.0,3.7,1.0,5,0,0,3.7,0.0,0.0
2026-04-16,Technology,7,7,3.783333333333333,0.6666666666666666,4.0,2.45,0.7461928934010154,4,2,0,2.45,0.8333333333333333,0.0
2026-04-16,Utilities,14,14,8.666666666666666,0.25,1.0,1.0,0.4285714285714286,1,3,0,1.0,1.3333333333333333,0.0
2026-04-17,Banking,9,9,6.166666666666666,1.0,1.0,0.3333333333333333,1.0,1,0,0,0.3333333333333333,0.0,0.0
2026-04-17,ConsumerDiscretionary,12,12,7.983333333333333,0.5,2.0,0.45,0.27272727272727276,2,2,0,0.45,1.2,0.0
2026-04-17,ConsumerStaples,11,11,5.9833333333333325,0.8333333333333334,5.0,2.95,0.9365079365079366,5,1,0,2.95,0.2,0.0
2026-04-17,Energy,8,8,7.5,0.0,0.0,0.0,0.0,0,2,0,0.0,2.0,0.0
2026-04-17,Healthcare,3,3,3.0,0.0,0.0,0.0,0.0,0,2,0,0.0,2.0,0.0
2026-04-17,IndustrialLogistics,7,7,4.283333333333333,0.4,2.0,1.2,0.4311377245508982,2,3,0,1.2,1.5833333333333333,0.0
2026-04-17,RealEstate,26,26,21.233333333333334,0.5625,9.0,6.783333333333333,0.5544959128065394,9,7,0,6.783333333333333,5.45,0.0
2026-04-17,SteelMaterials,6,6,2.15,0.4,2.0,0.7,0.42424242424242425,2,3,0,0.7,0.95,0.0
2026-04-17,Technology,11,11,6.366666666666666,0.5454545454545454,6.0,4.583333333333333,0.7198952879581152,6,5,0,4.583333333333334,1.7833333333333332,0.0
2026-04-17,Utilities,15,15,12.333333333333334,0.16666666666666666,1.0,1.0,0.2068965517241379,1,5,0,1.0,3.833333333333333,0.0
2026-04-20,Banking,24,24,19.166666666666664,0.4,2.0,1.1666666666666665,0.28,3,1,1,2.1666666666666665,1.0,1.0
2026-04-20,ConsumerDiscretionary,55,55,42.4,0.36,9.0,7.866666666666666,0.4236983842010772,10,14,1,8.366666666666667,9.7,0.5
2026-04-20,ConsumerStaples,29,29,17.23333333333333,0.4444444444444444,4.0,1.8666666666666667,0.380952380952381,4,5,0,1.8666666666666665,3.033333333333333,0.0
2026-04-20,Energy,35,35,26.03333333333333,0.2,2.0,0.7,0.11602209944751381,3,6,1,1.2,4.333333333333333,0.5
2026-04-20,Healthcare,4,4,2.0,0.5,1.0,0.5,0.5,1,1,0,0.5,0.5,0.0
2026-04-20,IndustrialLogistics,18,18,15.7,0.6153846153846154,8.0,8.0,0.6557377049180328,8,5,0,8.0,4.2,0.0
2026-04-20,RealEstate,42,42,33.06666666666667,0.43478260869565216,10.0,7.866666666666667,0.4162257495590829,12,9,2,9.866666666666667,7.033333333333333,2.0
2026-04-20,SteelMaterials,11,11,9.5,0.5,2.0,1.1666666666666665,0.3684210526315789,3,0,1,2.1666666666666665,0.0,1.0
2026-04-20,Technology,15,15,10.066666666666666,0.8333333333333334,5.0,2.3666666666666663,0.922077922077922,5,1,0,2.3666666666666663,0.2,0.0
2026-04-20,Utilities,35,35,21.83333333333333,0.18181818181818182,2.0,1.5,0.2,2,9,0,1.5,6.0,0.0
2026-04-21,Banking,21,21,15.0,0.5,2.0,1.1666666666666665,0.5833333333333333,2,2,0,1.1666666666666665,0.8333333333333333,0.0
2026-04-21,ConsumerDiscretionary,18,18,12.2,0.6,3.0,1.3666666666666667,0.5774647887323944,3,2,0,1.3666666666666667,1.0,0.0
2026-04-21,ConsumerStaples,12,12,7.366666666666667,0.6666666666666666,4.0,2.3666666666666663,0.6120689655172412,4,2,0,2.3666666666666663,1.5,0.0
2026-04-21,Energy,13,13,10.666666666666666,0.0,0.0,0.0,0.0,0,2,0,0.0,2.0,0.0
2026-04-21,Healthcare,1,1,1.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0
2026-04-21,IndustrialLogistics,11,11,8.5,0.8571428571428571,6.0,5.166666666666666,0.9393939393939393,6,1,0,5.166666666666666,0.3333333333333333,0.0
2026-04-21,RealEstate,21,21,17.200000000000003,0.5,6.0,4.366666666666667,0.4661921708185054,6,6,0,4.366666666666667,5.0,0.0
2026-04-21,SteelMaterials,13,13,10.533333333333333,0.75,3.0,2.2,0.8684210526315791,3,1,0,2.2,0.3333333333333333,0.0
2026-04-21,Technology,5,5,2.3666666666666667,0.6666666666666666,2.0,0.3666666666666666,0.26829268292682923,2,1,0,0.3666666666666666,1.0,0.0
2026-04-21,Utilities,17,17,12.166666666666666,0.4,2.0,2.0,0.4,2,3,0,2.0,3.0,0.0
2026-04-22,Banking,16,16,11.50952380952381,-1.0,-3.0,-0.8428571428571427,-1.0,0,0,3,0.0,0.0,0.8428571428571427
2026-04-22,ConsumerDiscretionary,22,22,17.30952380952381,0.375,3.0,3.857142857142857,0.6639344262295083,4,3,1,4.0,1.6666666666666665,0.1428571428571428
2026-04-22,ConsumerStaples,12,12,8.50952380952381,-0.75,-3.0,-1.3428571428571427,-0.8011363636363636,0,1,3,0.0,0.3333333333333333,1.3428571428571427
2026-04-22,Energy,10,10,6.666666666666666,0.0,0.0,0.0,0.0,0,1,0,0.0,0.3333333333333333,0.0
2026-04-22,Healthcare,4,4,3.5,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0
2026-04-22,IndustrialLogistics,14,14,12.342857142857143,-0.2,-2.0,-0.34285714285714275,-0.04109589041095889,2,4,4,2.0,4.0,2.3428571428571425
2026-04-22,RealEstate,16,16,14.642857142857142,0.45454545454545453,5.0,6.357142857142858,0.6592592592592593,7,2,2,7.0,2.0,0.6428571428571428
2026-04-22,SteelMaterials,12,12,9.176190476190477,0.2857142857142857,2.0,3.6571428571428575,0.7551622418879056,4,1,2,4.0,0.5,0.3428571428571428
2026-04-22,Technology,3,3,0.8428571428571427,-0.6666666666666666,-2.0,-0.3428571428571428,-0.4067796610169491,0,1,2,0.0,0.5,0.3428571428571428
2026-04-22,Utilities,11,11,7.499999999999999,0.0,0.0,0.0,0.0,0,3,0,0.0,1.6666666666666665,0.0
2026-04-23,Banking,16,16,13.75,0.6666666666666666,2.0,0.75,0.42857142857142855,2,1,0,0.75,1.0,0.0
2026-04-23,ConsumerDiscretionary,18,18,15.642857142857142,0.42857142857142855,3.0,3.0,0.48837209302325585,3,4,0,3.0,3.142857142857143,0.0
2026-04-23,ConsumerStaples,14,14,9.092857142857142,0.09090909090909091,1.0,0.25,0.035246727089627394,3,6,2,1.75,3.8428571428571425,1.5
2026-04-23,Energy,13,13,8.892857142857142,0.16666666666666666,1.0,0.25,0.1044776119402985,1,5,0,0.25,2.142857142857143,0.0
2026-04-23,Healthcare,3,3,2.25,0.6666666666666666,2.0,1.25,0.5555555555555556,2,1,0,1.25,1.0,0.0
2026-04-23,IndustrialLogistics,16,16,13.7,0.6363636363636364,7.0,6.5,0.7065217391304348,7,4,0,6.5,2.7,0.0
2026-04-23,RealEstate,28,28,23.926190476190474,0.8125,13.0,11.75,0.9455834451044262,13,3,0,11.75,0.6761904761904761,0.0
2026-04-23,SteelMaterials,14,14,8.676190476190476,-0.16666666666666666,-1.0,-1.0,-0.3148425787106447,0,5,1,0.0,2.176190476190476,1.0
2026-04-23,Technology,7,7,3.3428571428571425,0.7142857142857143,5.0,3.0,0.8974358974358976,5,2,0,3.0,0.3428571428571428,0.0
2026-04-23,Utilities,16,16,11.726190476190474,0.1111111111111111,1.0,0.25,0.04783599088838269,2,6,1,0.75,3.9761904761904763,0.5
2026-04-24,Banking,14,14,10.5,0.0,0.0,0.0,0.0,0,1,0,0.0,0.5,0.0
2026-04-24,ConsumerDiscretionary,16,16,12.666666666666666,0.3333333333333333,2.0,2.0,0.375,3,2,1,3.0,1.3333333333333333,1.0
2026-04-24,ConsumerStaples,8,8,5.083333333333333,0.3333333333333333,1.0,1.0,0.6315789473684211,1,2,0,1.0,0.5833333333333333,0.0
2026-04-24,Energy,3,3,2.5,,,,,0,0,0,0.0,0.0,0.0
2026-04-24,Healthcare,3,3,2.333333333333333,1.0,2.0,2.0,1.0,2,0,0,2.0,0.0,0.0
2026-04-24,IndustrialLogistics,9,9,7.083333333333333,0.25,1.0,1.0,0.3076923076923077,1,3,0,1.0,2.25,0.0
2026-04-24,RealEstate,13,13,11.75,0.7,7.0,7.0,0.7567567567567568,7,3,0,7.0,2.25,0.0
2026-04-24,SteelMaterials,9,9,6.833333333333333,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0
2026-04-24,Technology,9,9,6.583333333333333,0.6666666666666666,4.0,3.5,0.7368421052631579,4,2,0,3.5,1.25,0.0
2026-04-24,Utilities,17,17,12.666666666666666,0.14285714285714285,1.0,0.5,0.09375,2,4,1,1.5,2.833333333333333,1.0
2026-04-28,Banking,55,55,42.84285714285714,0.1,1.0,3.3,0.4822546972860125,5,1,4,5.0,0.1428571428571428,1.7
2026-04-28,ConsumerDiscretionary,62,62,49.84285714285714,0.4,8.0,6.633333333333333,0.437088170693442,10,8,2,7.833333333333333,6.142857142857142,1.2
2026-04-28,ConsumerStaples,16,16,10.25952380952381,0.2,2.0,1.8833333333333333,0.35808057944771393,4,4,2,2.333333333333333,2.4761904761904763,0.45
2026-04-28,Energy,24,24,21.476190476190474,0.375,3.0,3.0,0.4516129032258065,3,5,0,3.0,3.642857142857143,0.0
2026-04-28,Healthcare,2,2,2.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0
2026-04-28,IndustrialLogistics,27,27,25.25,0.3684210526315789,7.0,7.75,0.4246575342465753,9,8,2,9.0,8.0,1.25
2026-04-28,RealEstate,45,45,36.509523809523806,0.5,10.0,10.133333333333333,0.7148135707087672,13,4,3,10.833333333333332,2.642857142857143,0.7
2026-04-28,SteelMaterials,25,25,18.642857142857142,0.6666666666666666,6.0,4.833333333333333,0.7660377358490565,6,3,0,4.833333333333334,1.476190476190476,0.0
2026-04-28,Technology,21,21,12.842857142857143,0.26666666666666666,4.0,4.633333333333333,0.5444879686625629,7,5,3,5.333333333333333,2.4761904761904763,0.7
2026-04-28,Utilities,33,33,22.333333333333336,0.46153846153846156,6.0,3.8333333333333335,0.3898305084745763,7,5,1,4.833333333333333,4.0,1.0
2026-04-29,Banking,14,14,10.583333333333334,0.5,1.0,1.0,0.8,1,1,0,1.0,0.25,0.0
2026-04-29,ConsumerDiscretionary,13,13,10.142857142857142,0.4444444444444444,4.0,2.642857142857143,0.37,4,5,0,2.642857142857143,4.5,0.0
2026-04-29,ConsumerStaples,11,11,8.166666666666666,0.375,3.0,2.5,0.38461538461538464,4,3,1,3.5,2.0,1.0
2026-04-29,Energy,21,21,14.559523809523808,0.09090909090909091,1.0,-0.3571428571428572,-0.057361376673040164,2,8,1,0.6428571428571428,4.583333333333333,1.0
2026-04-29,Healthcare,1,1,0.5,1.0,1.0,0.5,1.0,1,0,0,0.5,0.0,0.0
2026-04-29,IndustrialLogistics,8,8,6.476190476190476,0.8333333333333334,5.0,3.4761904761904763,0.776595744680851,5,1,0,3.4761904761904763,1.0,0.0
2026-04-29,RealEstate,20,20,14.226190476190474,0.5,7.0,4.476190476190476,0.46022031823745413,9,3,2,5.976190476190476,2.25,1.5
2026-04-29,SteelMaterials,11,11,8.642857142857142,0.42857142857142855,3.0,2.142857142857143,0.4166666666666667,4,2,1,2.642857142857143,2.0,0.5
2026-04-29,Technology,7,7,3.5595238095238093,0.5714285714285714,4.0,2.4761904761904763,0.6956521739130436,4,3,0,2.4761904761904763,1.0833333333333333,0.0
2026-04-29,Utilities,15,15,8.142857142857142,0.2,1.0,0.1428571428571428,0.05769230769230767,1,4,0,0.1428571428571428,2.333333333333333,0.0
2026-05-04,Banking,38,38,28.95,0.0,0.0,0.8833333333333333,0.29943502824858753,2,2,2,1.3333333333333333,1.1666666666666665,0.45
2026-05-04,ConsumerDiscretionary,63,63,47.9,0.3548387096774194,11.0,8.933333333333334,0.42405063291139244,13,16,2,9.333333333333332,11.333333333333332,0.4
2026-05-04,ConsumerStaples,47,47,32.06666666666666,0.45161290322580644,14.0,10.266666666666666,0.47604327666151464,18,9,4,12.666666666666666,6.5,2.4
2026-05-04,Energy,39,39,31.833333333333336,0.5454545454545454,12.0,9.333333333333332,0.5490196078431372,12,10,0,9.333333333333332,7.666666666666666,0.0
2026-05-04,Healthcare,8,8,7.0,0.8,4.0,3.5,0.875,4,1,0,3.5,0.5,0.0
2026-05-04,IndustrialLogistics,39,39,33.08333333333333,0.2962962962962963,8.0,6.583333333333333,0.2791519434628975,10,15,2,7.833333333333333,14.5,1.25
2026-05-04,RealEstate,62,62,57.15,-0.02702702702702703,-1.0,0.6833333333333331,0.020613373554550014,11,14,12,10.333333333333334,13.166666666666666,9.65
2026-05-04,SteelMaterials,27,27,19.366666666666664,0.4,8.0,7.133333333333333,0.4798206278026906,11,6,3,9.333333333333334,3.3333333333333335,2.2
2026-05-04,Technology,17,17,11.15,0.3125,5.0,6.183333333333334,0.5805946791862285,8,5,3,6.833333333333333,3.1666666666666665,0.65
2026-05-04,Utilities,45,45,32.5,0.48,12.0,8.5,0.4678899082568808,12,13,0,8.5,9.666666666666666,0.0
2026-05-05,Banking,12,12,8.7,-1.0,-2.0,-0.3666666666666666,-1.0,0,0,2,0.0,0.0,0.3666666666666666
2026-05-05,ConsumerDiscretionary,16,16,12.9,0.0,0.0,0.6,0.10169491525423728,2,5,2,1.0,4.5,0.4
2026-05-05,ConsumerStaples,17,17,13.7,0.3333333333333333,3.0,2.8,0.4516129032258064,4,4,1,3.0,3.0,0.2
2026-05-05,Energy,14,14,11.666666666666666,-0.1,-1.0,-0.16666666666666652,-0.019230769230769214,3,3,4,3.0,2.5,3.1666666666666665
2026-05-05,Healthcare,3,3,2.333333333333333,0.5,1.0,1.0,0.5,1,1,0,1.0,1.0,0.0
2026-05-05,IndustrialLogistics,17,17,15.033333333333333,0.5454545454545454,6.0,6.8,0.7010309278350516,7,3,1,7.0,2.5,0.2
2026-05-05,RealEstate,17,17,15.166666666666666,0.3076923076923077,4.0,4.833333333333334,0.39726027397260283,7,3,3,7.0,3.0,2.1666666666666665
2026-05-05,SteelMaterials,10,10,6.066666666666666,-0.5,-4.0,-1.5666666666666667,-0.34306569343065696,1,2,5,1.0,1.0,2.5666666666666664
2026-05-05,Technology,6,6,3.5666666666666664,-0.2,-1.0,1.4333333333333333,0.5584415584415585,2,0,3,2.0,0.0,0.5666666666666667
2026-05-05,Utilities,11,11,7.866666666666667,-0.125,-1.0,0.6333333333333334,0.13013698630136986,1,5,2,1.0,3.5,0.3666666666666666
